Order ID,Order Date,Order Priority,Order Quantity,Order Status,Payment Method,Product Name,Product Category,Product Sub-Category,Unit Price,Unit Cost,Discount,Shipping Address,Shipping Method,Ship Date,Ship Mode,Packaging,Shipping Cost,Region,City,Zip Code,Ratings,Customer Segment,Customer Name,Customer Age,Email,Phone,Gender,Income
1250,2020-04-16,High,1,Received,In-App Wallet,iPhone Ultra,Electronics,Mobile Phones,850.03,551.93,0.27,"97183 Howard Court, Bakerland, SC 92549",Same-Day,2020-04-22,Air (Post),Box Large,18.39,West,East Joshua,63305,,Home Office,Rhonda Welch,58,rhonda.welch@yahoo.com,423-663-4406x25310,Male,68098.42
1250,2020-04-16,High,6,Received,In-App Wallet,ModernArt Cushion,Home,Decor,253.84,140.82,0.0,"97183 Howard Court, Bakerland, SC 92549",Same-Day,2020-04-22,Air (Post),Box Large,18.39,West,East Joshua,63305,,Home Office,Rhonda Welch,58,rhonda.welch@yahoo.com,423-663-4406x25310,Male,68098.42
1251,2020-04-16,Urgent,5,Received,Credit Card,Xperia Edge,Electronics,Mobile Phones,1090.12,765.3,0.28,"PSC 4845, Box 4040, APO AA 59983",Same-Day,2020-04-19,Ground,Box Large,43.84,East,Velazquezborough,00801,,Corporate,Lynn Benton,44,lynn.benton@yahoo.com,212.657.0894x4213,Female,123380.78
1251,2020-04-16,Urgent,1,Received,Credit Card,MacBook Pro,Electronics,Laptops,1684.71,1077.34,0.1,"PSC 4845, Box 4040, APO AA 59983",Same-Day,2020-04-19,Ground,Box Large,43.84,East,Velazquezborough,00801,,Corporate,Lynn Benton,44,lynn.benton@yahoo.com,212.657.0894x4213,Female,123380.78
1251,2020-04-16,Urgent,3,Received,Credit Card,SurfaceBook Ultra,Electronics,Laptops,991.14,665.32,0.46,"PSC 4845, Box 4040, APO AA 59983",Same-Day,2020-04-19,Ground,Box Large,43.84,East,Velazquezborough,00801,1,Corporate,Lynn Benton,44,lynn.benton@yahoo.com,212.657.0894x4213,Female,123380.78
1252,2020-04-16,High,6,Received,Cash,Alpine Tee,Clothing,Men,98.06,67.42,0.0,"2866 Calvin Viaduct, Victorview, VI 10925",Express,2020-04-23,Air (Freight),Box Medium,47.21,East,New Amandaside,06879,1,Home Office,Angela Bradford,45,angela.bradford@gmail.com,(667)417-2131,Female,110903.55
1252,2020-04-16,High,8,Received,Cash,ModernWear Jeans,Clothing,Men,68.57,40.38,0.06,"2866 Calvin Viaduct, Victorview, VI 10925",Express,2020-04-23,Air (Freight),Box Medium,47.21,East,New Amandaside,06879,4,Home Office,Angela Bradford,45,angela.bradford@gmail.com,(667)417-2131,Female,110903.55
1252,2020-04-16,High,1,Received,Cash,NitroBlade Studio,Electronics,Laptops,2548.95,1883.67,0.07,"2866 Calvin Viaduct, Victorview, VI 10925",Express,2020-04-23,Air (Freight),Box Medium,47.21,East,New Amandaside,06879,,Home Office,Angela Bradford,45,angela.bradford@gmail.com,(667)417-2131,Female,110903.55
1252,2020-04-16,High,5,Received,Cash,ThinkBook Studio,Electronics,Laptops,1199.12,661.47,0.24,"2866 Calvin Viaduct, Victorview, VI 10925",Express,2020-04-23,Air (Freight),Box Medium,47.21,East,New Amandaside,06879,3,Home Office,Angela Bradford,45,angela.bradford@gmail.com,(667)417-2131,Female,110903.55
1252,2020-04-16,High,8,Received,Cash,IdeaPad Creator,Electronics,Laptops,1478.46,1198.16,0.4,"2866 Calvin Viaduct, Victorview, VI 10925",Express,2020-04-23,Air (Freight),Box Medium,47.21,East,New Amandaside,06879,4,Home Office,Angela Bradford,45,angela.bradford@gmail.com,(667)417-2131,Female,110903.55
1253,2020-04-16,Medium,3,Received,Credit Card,ZenPhone Pro,Electronics,Mobile Phones,557.15,454.98,0.21,"844 Lopez Garden Apt. 388, North Victorbury, CT 26587",Express,2020-04-29,Ground,Box Large,26.5,East,East Alanburgh,63842,,Home Office,Mallory Bradley,59,mallory.bradley@outlook.com,+1-960-376-5068x39795,Female,107028.24
1253,2020-04-16,Medium,1,Received,Credit Card,Sony FocusX,Electronics,Cameras,1217.55,771.33,0.16,"844 Lopez Garden Apt. 388, North Victorbury, CT 26587",Express,2020-04-29,Ground,Box Large,26.5,East,East Alanburgh,63842,,Home Office,Mallory Bradley,59,mallory.bradley@outlook.com,+1-960-376-5068x39795,Female,107028.24
1253,2020-04-16,Medium,2,Received,Credit Card,StaminaCore Band,Sports,Fitness,21.0,15.01,0.15,"844 Lopez Garden Apt. 388, North Victorbury, CT 26587",Express,2020-04-29,Ground,Box Large,26.5,East,East Alanburgh,63842,,Home Office,Mallory Bradley,59,mallory.bradley@outlook.com,+1-960-376-5068x39795,Female,107028.24
1253,2020-04-16,Medium,4,Received,Credit Card,OakCraft Desk,Home,Furniture,642.88,390.12,0.24,"844 Lopez Garden Apt. 388, North Victorbury, CT 26587",Express,2020-04-29,Ground,Box Large,26.5,East,East Alanburgh,63842,2,Home Office,Mallory Bradley,59,mallory.bradley@outlook.com,+1-960-376-5068x39795,Female,107028.24
1253,2020-04-16,Medium,5,Received,Credit Card,SilentStep DartBoard,Sports,Indoor,249.05,135.0,0.43,"844 Lopez Garden Apt. 388, North Victorbury, CT 26587",Express,2020-04-29,Ground,Box Large,26.5,East,East Alanburgh,63842,,Home Office,Mallory Bradley,59,mallory.bradley@outlook.com,+1-960-376-5068x39795,Female,107028.24
1254,2020-04-16,Urgent,4,Received,Cash,LeatherCraft Pants,Clothing,Men,53.84,28.4,0.23,"9753 Rivas Square Suite 929, South Kristie, OR 94445",Ordinary,2020-05-16,Ground,Box Large,20.96,East,South Karenville,53517,,Small Business,Cassandra Hill,19,cassandra.hill@hotmail.com,(824)915-4917x79223,Male,48429.15
1254,2020-04-16,Urgent,6,Received,Cash,PixelOne Max,Electronics,Mobile Phones,1091.22,973.71,0.27,"9753 Rivas Square Suite 929, South Kristie, OR 94445",Ordinary,2020-05-16,Ground,Box Large,20.96,East,South Karenville,53517,3,Small Business,Cassandra Hill,19,cassandra.hill@hotmail.com,(824)915-4917x79223,Male,48429.15
1254,2020-04-16,Urgent,5,Received,Cash,FlexiWork Shelf,Home,Furniture,706.12,500.8,0.33,"9753 Rivas Square Suite 929, South Kristie, OR 94445",Ordinary,2020-05-16,Ground,Box Large,20.96,East,South Karenville,53517,5,Small Business,Cassandra Hill,19,cassandra.hill@hotmail.com,(824)915-4917x79223,Male,48429.15
1254,2020-04-16,Urgent,10,Received,Cash,SteelChef Pan,Home,Kitchen,146.57,78.36,0.44,"9753 Rivas Square Suite 929, South Kristie, OR 94445",Ordinary,2020-05-16,Ground,Box Large,20.96,East,South Karenville,53517,,Small Business,Cassandra Hill,19,cassandra.hill@hotmail.com,(824)915-4917x79223,Male,48429.15
1254,2020-04-16,Urgent,2,Received,Cash,Rainbow Jeans,Clothing,Kids,58.36,39.72,0.18,"9753 Rivas Square Suite 929, South Kristie, OR 94445",Ordinary,2020-05-16,Ground,Box Large,20.96,East,South Karenville,53517,1,Small Business,Cassandra Hill,19,cassandra.hill@hotmail.com,(824)915-4917x79223,Male,48429.15
1254,2020-04-16,Urgent,6,Received,Cash,NitroBlade Air,Electronics,Laptops,1628.64,1069.5,0.48,"9753 Rivas Square Suite 929, South Kristie, OR 94445",Ordinary,2020-05-16,Ground,Box Large,20.96,East,South Karenville,53517,4,Small Business,Cassandra Hill,19,cassandra.hill@hotmail.com,(824)915-4917x79223,Male,48429.15
1254,2020-04-16,Urgent,10,Received,Cash,StaminaCore Mat,Sports,Fitness,118.49,69.47,0.03,"9753 Rivas Square Suite 929, South Kristie, OR 94445",Ordinary,2020-05-16,Ground,Box Large,20.96,East,South Karenville,53517,4,Small Business,Cassandra Hill,19,cassandra.hill@hotmail.com,(824)915-4917x79223,Male,48429.15
1255,2020-04-16,Low,3,Received,In-App Wallet,CardioMax Barbell,Sports,Fitness,171.83,108.13,0.24,"15053 Joanne Mission, South Jessicaville, KY 22241",Express,2020-04-21,Air (Freight),Box Large,42.22,Central,Youngburgh,43165,,Consumer,Alexis Meyer,44,alexis.meyer@outlook.com,243.655.1189,Male,32343.34
1255,2020-04-16,Low,3,Received,In-App Wallet,SpinMaster Bike,Sports,Indoor,214.04,184.46,0.13,"15053 Joanne Mission, South Jessicaville, KY 22241",Express,2020-04-21,Air (Freight),Box Large,42.22,Central,Youngburgh,43165,,Consumer,Alexis Meyer,44,alexis.meyer@outlook.com,243.655.1189,Male,32343.34
1255,2020-04-16,Low,5,Received,In-App Wallet,PowerDrive Stepper,Sports,Fitness,175.27,124.12,0.09,"15053 Joanne Mission, South Jessicaville, KY 22241",Express,2020-04-21,Air (Freight),Box Large,42.22,Central,Youngburgh,43165,,Consumer,Alexis Meyer,44,alexis.meyer@outlook.com,243.655.1189,Male,32343.34
1255,2020-04-16,Low,3,Received,In-App Wallet,Ricoh Visio,Electronics,Cameras,1027.91,891.43,0.21,"15053 Joanne Mission, South Jessicaville, KY 22241",Express,2020-04-21,Air (Freight),Box Large,42.22,Central,Youngburgh,43165,,Consumer,Alexis Meyer,44,alexis.meyer@outlook.com,243.655.1189,Male,32343.34
1255,2020-04-16,Low,10,Received,In-App Wallet,IdeaPad Air,Electronics,Laptops,1873.42,1641.83,0.45,"15053 Joanne Mission, South Jessicaville, KY 22241",Express,2020-04-21,Air (Freight),Box Large,42.22,Central,Youngburgh,43165,5,Consumer,Alexis Meyer,44,alexis.meyer@outlook.com,243.655.1189,Male,32343.34
1256,2020-04-16,Critical,9,Received,Cash,Lumix TrailCam,Electronics,Cameras,2296.2,1714.05,0.27,"1381 Adams Throughway Apt. 085, Port Carrie, IA 55789",Ordinary,2020-04-29,Air (Freight),Box Large,47.98,North,Port Rachel,73426,,Consumer,Patricia Weber,51,patricia.weber@outlook.com,9422352931,Male,72261.44
1256,2020-04-16,Critical,2,Received,Cash,AmbientGlow Frame,Home,Decor,207.51,111.21,0.46,"1381 Adams Throughway Apt. 085, Port Carrie, IA 55789",Ordinary,2020-04-29,Air (Freight),Box Large,47.98,North,Port Rachel,73426,,Consumer,Patricia Weber,51,patricia.weber@outlook.com,9422352931,Male,72261.44
1256,2020-04-16,Critical,4,Received,Cash,BrightKid Hoodie,Clothing,Kids,41.11,21.19,0.31,"1381 Adams Throughway Apt. 085, Port Carrie, IA 55789",Ordinary,2020-04-29,Air (Freight),Box Large,47.98,North,Port Rachel,73426,,Consumer,Patricia Weber,51,patricia.weber@outlook.com,9422352931,Male,72261.44
1256,2020-04-16,Critical,4,Received,Cash,ThinkBook Infinity,Electronics,Laptops,1635.62,954.4,0.36,"1381 Adams Throughway Apt. 085, Port Carrie, IA 55789",Ordinary,2020-04-29,Air (Freight),Box Large,47.98,North,Port Rachel,73426,2,Consumer,Patricia Weber,51,patricia.weber@outlook.com,9422352931,Male,72261.44
1257,2020-04-16,Critical,4,Received,Debit Card,SunShield Bag,Sports,Outdoor,456.09,376.38,0.12,"821 Barr Road Apt. 380, Johnton, AL 12409",Ordinary,2020-05-14,Air (Freight),Box Large,5.98,South,Kellerview,13354,,Home Office,Jessica Davis,53,jessica.davis@outlook.com,826.543.8206x67060,Male,119019.19
1257,2020-04-16,Critical,8,Received,Debit Card,SpinMaster Runner,Sports,Indoor,126.18,99.2,0.41,"821 Barr Road Apt. 380, Johnton, AL 12409",Ordinary,2020-05-14,Air (Freight),Box Large,5.98,South,Kellerview,13354,5,Home Office,Jessica Davis,53,jessica.davis@outlook.com,826.543.8206x67060,Male,119019.19
1257,2020-04-16,Critical,9,Received,Debit Card,AmbientGlow Diffuser,Home,Decor,180.11,143.71,0.38,"821 Barr Road Apt. 380, Johnton, AL 12409",Ordinary,2020-05-14,Air (Freight),Box Large,5.98,South,Kellerview,13354,,Home Office,Jessica Davis,53,jessica.davis@outlook.com,826.543.8206x67060,Male,119019.19
1257,2020-04-16,Critical,7,Received,Debit Card,SilentStep Treadmill,Sports,Indoor,210.83,165.25,0.49,"821 Barr Road Apt. 380, Johnton, AL 12409",Ordinary,2020-05-14,Air (Freight),Box Large,5.98,South,Kellerview,13354,5,Home Office,Jessica Davis,53,jessica.davis@outlook.com,826.543.8206x67060,Male,119019.19
1257,2020-04-16,Critical,2,Received,Debit Card,HomeEase Cookware,Home,Kitchen,172.38,128.94,0.42,"821 Barr Road Apt. 380, Johnton, AL 12409",Ordinary,2020-05-14,Air (Freight),Box Large,5.98,South,Kellerview,13354,,Home Office,Jessica Davis,53,jessica.davis@outlook.com,826.543.8206x67060,Male,119019.19
1257,2020-04-16,Critical,6,Received,Debit Card,SteelChef Blender,Home,Kitchen,162.88,129.2,0.36,"821 Barr Road Apt. 380, Johnton, AL 12409",Ordinary,2020-05-14,Air (Freight),Box Large,5.98,South,Kellerview,13354,3,Home Office,Jessica Davis,53,jessica.davis@outlook.com,826.543.8206x67060,Male,119019.19
1257,2020-04-16,Critical,4,Received,Debit Card,GymMaster Band,Sports,Fitness,208.36,111.62,0.06,"821 Barr Road Apt. 380, Johnton, AL 12409",Ordinary,2020-05-14,Air (Freight),Box Large,5.98,South,Kellerview,13354,,Home Office,Jessica Davis,53,jessica.davis@outlook.com,826.543.8206x67060,Male,119019.19
1258,2020-04-16,Low,6,Received,In-App Wallet,WinterCozy Dress,Clothing,Women,94.31,83.08,0.45,"866 Brown Tunnel Apt. 891, Chapmanfort, WY 94872",Express,2020-04-24,Air (Post),Box Large,43.29,West,Leemouth,75125,,Consumer,Veronica Franco,62,veronica.franco@example.com,362-984-8530,Male,124491.13
1258,2020-04-16,Low,2,Received,In-App Wallet,ComfortFit Jacket,Clothing,Women,74.02,46.51,0.08,"866 Brown Tunnel Apt. 891, Chapmanfort, WY 94872",Express,2020-04-24,Air (Post),Box Large,43.29,West,Leemouth,75125,5,Consumer,Veronica Franco,62,veronica.franco@example.com,362-984-8530,Male,124491.13
1259,2020-04-16,Low,4,Received,Debit Card,PureScent Cushion,Home,Decor,274.13,214.62,0.5,"80576 Powell Trail Apt. 282, Lindaborough, CO 10021",Express,2020-05-01,Air (Freight),Box Medium,42.12,West,Bradfordbury,43063,1,Home Office,Courtney Williams,21,courtney.williams@gmail.com,001-994-230-7355,Male,91122.41
1259,2020-04-16,Low,5,Received,Debit Card,BalanceFit DartBoard,Sports,Indoor,229.66,178.63,0.11,"80576 Powell Trail Apt. 282, Lindaborough, CO 10021",Express,2020-05-01,Air (Freight),Box Medium,42.12,West,Bradfordbury,43063,,Home Office,Courtney Williams,21,courtney.williams@gmail.com,001-994-230-7355,Male,91122.41
1259,2020-04-16,Low,1,Received,Debit Card,StrikeForce TennisSet,Sports,Indoor,202.02,108.49,0.31,"80576 Powell Trail Apt. 282, Lindaborough, CO 10021",Express,2020-05-01,Air (Freight),Box Medium,42.12,West,Bradfordbury,43063,3,Home Office,Courtney Williams,21,courtney.williams@gmail.com,001-994-230-7355,Male,91122.41
1259,2020-04-16,Low,6,Received,Debit Card,Galaxy X,Electronics,Mobile Phones,927.76,833.21,0.3,"80576 Powell Trail Apt. 282, Lindaborough, CO 10021",Express,2020-05-01,Air (Freight),Box Medium,42.12,West,Bradfordbury,43063,,Home Office,Courtney Williams,21,courtney.williams@gmail.com,001-994-230-7355,Male,91122.41
1259,2020-04-16,Low,5,Received,Debit Card,FujiFilm ProShot,Electronics,Cameras,1545.0,1367.42,0.16,"80576 Powell Trail Apt. 282, Lindaborough, CO 10021",Express,2020-05-01,Air (Freight),Box Medium,42.12,West,Bradfordbury,43063,,Home Office,Courtney Williams,21,courtney.williams@gmail.com,001-994-230-7355,Male,91122.41
1259,2020-04-16,Low,1,Received,Debit Card,CardioMax Mat,Sports,Fitness,109.74,55.65,0.12,"80576 Powell Trail Apt. 282, Lindaborough, CO 10021",Express,2020-05-01,Air (Freight),Box Medium,42.12,West,Bradfordbury,43063,,Home Office,Courtney Williams,21,courtney.williams@gmail.com,001-994-230-7355,Male,91122.41
1260,2020-04-16,Medium,6,Received,Credit Card,Sony TrailCam,Electronics,Cameras,1397.57,1073.32,0.24,"9267 Darlene Pines Suite 009, Williamschester, MS 04741",Express,2020-05-10,Air (Freight),Box Large,45.59,Central,Kathleenfurt,61808,4,Consumer,Leah Martinez,41,leah.martinez@example.com,946-660-8045,Female,107241.89
1260,2020-04-16,Medium,3,Received,Credit Card,BrightKid Sweater,Clothing,Kids,33.91,23.5,0.44,"9267 Darlene Pines Suite 009, Williamschester, MS 04741",Express,2020-05-10,Air (Freight),Box Large,45.59,Central,Kathleenfurt,61808,2,Consumer,Leah Martinez,41,leah.martinez@example.com,946-660-8045,Female,107241.89
1260,2020-04-16,Medium,3,Received,Credit Card,OakCraft Sofa,Home,Furniture,1686.43,1297.27,0.24,"9267 Darlene Pines Suite 009, Williamschester, MS 04741",Express,2020-05-10,Air (Freight),Box Large,45.59,Central,Kathleenfurt,61808,,Consumer,Leah Martinez,41,leah.martinez@example.com,946-660-8045,Female,107241.89
1260,2020-04-16,Medium,4,Received,Credit Card,Galaxy Aero,Electronics,Mobile Phones,908.45,749.49,0.39,"9267 Darlene Pines Suite 009, Williamschester, MS 04741",Express,2020-05-10,Air (Freight),Box Large,45.59,Central,Kathleenfurt,61808,,Consumer,Leah Martinez,41,leah.martinez@example.com,946-660-8045,Female,107241.89
1260,2020-04-16,Medium,6,Received,Credit Card,MiniExplorer Pajamas,Clothing,Kids,48.96,41.22,0.47,"9267 Darlene Pines Suite 009, Williamschester, MS 04741",Express,2020-05-10,Air (Freight),Box Large,45.59,Central,Kathleenfurt,61808,,Consumer,Leah Martinez,41,leah.martinez@example.com,946-660-8045,Female,107241.89
1260,2020-04-16,Medium,8,Received,Credit Card,LittleStar Shorts,Clothing,Kids,23.64,12.97,0.29,"9267 Darlene Pines Suite 009, Williamschester, MS 04741",Express,2020-05-10,Air (Freight),Box Large,45.59,Central,Kathleenfurt,61808,,Consumer,Leah Martinez,41,leah.martinez@example.com,946-660-8045,Female,107241.89
1260,2020-04-16,Medium,5,Received,Credit Card,SilkElegance Skirt,Clothing,Women,84.45,69.79,0.17,"9267 Darlene Pines Suite 009, Williamschester, MS 04741",Express,2020-05-10,Air (Freight),Box Large,45.59,Central,Kathleenfurt,61808,5,Consumer,Leah Martinez,41,leah.martinez@example.com,946-660-8045,Female,107241.89
1260,2020-04-16,Medium,3,Received,Credit Card,FlexBook Creator,Electronics,Laptops,1606.02,1365.6,0.06,"9267 Darlene Pines Suite 009, Williamschester, MS 04741",Express,2020-05-10,Air (Freight),Box Large,45.59,Central,Kathleenfurt,61808,,Consumer,Leah Martinez,41,leah.martinez@example.com,946-660-8045,Female,107241.89
1260,2020-04-16,Medium,10,Received,Credit Card,PowerDrive Stepper,Sports,Fitness,163.76,99.33,0.33,"9267 Darlene Pines Suite 009, Williamschester, MS 04741",Express,2020-05-10,Air (Freight),Box Large,45.59,Central,Kathleenfurt,61808,,Consumer,Leah Martinez,41,leah.martinez@example.com,946-660-8045,Female,107241.89
1261,2020-04-17,Medium,8,Received,Debit Card,iPhone Edge,Electronics,Mobile Phones,780.46,635.65,0.35,"829 Danielle Lights Apt. 921, New Heather, MI 06018",Express,2020-05-10,Ground,Box Large,15.02,North,Richardsonmouth,25052,,Small Business,Ashley King,67,ashley.king@outlook.com,2882580578,Male,105383.84
1261,2020-04-17,Medium,7,Received,Debit Card,DeepBlue Tee,Clothing,Men,16.09,9.51,0.08,"829 Danielle Lights Apt. 921, New Heather, MI 06018",Express,2020-05-10,Ground,Box Large,15.02,North,Richardsonmouth,25052,4,Small Business,Ashley King,67,ashley.king@outlook.com,2882580578,Male,105383.84
1261,2020-04-17,Medium,4,Received,Debit Card,HomeGym Bike,Sports,Indoor,240.63,135.08,0.42,"829 Danielle Lights Apt. 921, New Heather, MI 06018",Express,2020-05-10,Ground,Box Large,15.02,North,Richardsonmouth,25052,,Small Business,Ashley King,67,ashley.king@outlook.com,2882580578,Male,105383.84
1261,2020-04-17,Medium,9,Received,Debit Card,CardioMax Stepper,Sports,Fitness,236.34,165.89,0.23,"829 Danielle Lights Apt. 921, New Heather, MI 06018",Express,2020-05-10,Ground,Box Large,15.02,North,Richardsonmouth,25052,,Small Business,Ashley King,67,ashley.king@outlook.com,2882580578,Male,105383.84
1261,2020-04-17,Medium,1,Received,Debit Card,ComfortHome Table,Home,Furniture,1314.73,743.34,0.23,"829 Danielle Lights Apt. 921, New Heather, MI 06018",Express,2020-05-10,Ground,Box Large,15.02,North,Richardsonmouth,25052,5,Small Business,Ashley King,67,ashley.king@outlook.com,2882580578,Male,105383.84
1261,2020-04-17,Medium,3,Received,Debit Card,ComfortFit Skirt,Clothing,Women,94.21,51.57,0.33,"829 Danielle Lights Apt. 921, New Heather, MI 06018",Express,2020-05-10,Ground,Box Large,15.02,North,Richardsonmouth,25052,,Small Business,Ashley King,67,ashley.king@outlook.com,2882580578,Male,105383.84
1261,2020-04-17,Medium,4,Received,Debit Card,LittleStar Sweater,Clothing,Kids,49.54,34.4,0.37,"829 Danielle Lights Apt. 921, New Heather, MI 06018",Express,2020-05-10,Ground,Box Large,15.02,North,Richardsonmouth,25052,,Small Business,Ashley King,67,ashley.king@outlook.com,2882580578,Male,105383.84
1262,2020-04-17,Critical,2,Received,In-App Wallet,ModernArt Cushion,Home,Decor,273.9,225.53,0.46,"6310 Evans Spring Apt. 037, Garrettland, SD 65502",Same-Day,2020-05-10,Ground,Box Large,42.83,North,Lake Travisberg,86003,1,Home Office,Jennifer Stuart,27,jennifer.stuart@outlook.com,801.587.8268x29357,Male,42432.12
1262,2020-04-17,Critical,5,Received,In-App Wallet,StaminaCore Kettlebell,Sports,Fitness,154.84,80.62,0.41,"6310 Evans Spring Apt. 037, Garrettland, SD 65502",Same-Day,2020-05-10,Ground,Box Large,42.83,North,Lake Travisberg,86003,,Home Office,Jennifer Stuart,27,jennifer.stuart@outlook.com,801.587.8268x29357,Male,42432.12
1262,2020-04-17,Critical,1,Received,In-App Wallet,IdeaPad Ultra,Electronics,Laptops,1412.09,954.51,0.03,"6310 Evans Spring Apt. 037, Garrettland, SD 65502",Same-Day,2020-05-10,Ground,Box Large,42.83,North,Lake Travisberg,86003,5,Home Office,Jennifer Stuart,27,jennifer.stuart@outlook.com,801.587.8268x29357,Male,42432.12
1262,2020-04-17,Critical,8,Received,In-App Wallet,SmartHeat Juicer,Home,Kitchen,182.51,136.36,0.24,"6310 Evans Spring Apt. 037, Garrettland, SD 65502",Same-Day,2020-05-10,Ground,Box Large,42.83,North,Lake Travisberg,86003,4,Home Office,Jennifer Stuart,27,jennifer.stuart@outlook.com,801.587.8268x29357,Male,42432.12
1262,2020-04-17,Critical,6,Received,In-App Wallet,iPhone Max,Electronics,Mobile Phones,728.59,469.32,0.41,"6310 Evans Spring Apt. 037, Garrettland, SD 65502",Same-Day,2020-05-10,Ground,Box Large,42.83,North,Lake Travisberg,86003,,Home Office,Jennifer Stuart,27,jennifer.stuart@outlook.com,801.587.8268x29357,Male,42432.12
